 1.8557264E+16 3.1620286E+29 3.2743121E+28 2.8345974E+29 -7.020567E-01
 2.0821592E+16 2.9130553E+29 3.1699643E+28 2.5960589E+29 -7.123411E-01
 2.3362211E+16 2.6794384E+29 3.0656587E+28 2.3728725E+29 -7.260991E-01
 2.6212832E+16 2.4614669E+29 2.9619356E+28 2.1652733E+29 -7.369957E-01
 2.9411281E+16 2.2584777E+29 2.8589417E+28 1.9725835E+29 -7.475638E-01
 3.3000000E+16 2.0697852E+29 2.7568181E+28 1.7941034E+29 -7.578104E-01
 3.7026609E+16 1.8946896E+29 2.6556993E+28 1.6291197E+29 -7.677442E-01
 4.1544539E+16 1.7326249E+29 2.5558036E+28 1.4770446E+29 -7.766703E-01
 4.6613739E+16 1.5823336E+29 2.4568924E+28 1.3366444E+29 -7.881301E-01
 5.2301475E+16 1.4435683E+29 2.3593525E+28 1.2076331E+29 -7.972142E-01
 5.8683221E+16 1.3156351E+29 2.2632901E+28 1.0893061E+29 -8.060378E-01
 6.5843656E+16 1.1978563E+29 2.1688044E+28 9.8097588E+28 -8.146145E-01
 7.3877798E+16 1.0897662E+29 2.0761534E+28 8.8215089E+28 -8.214277E-01
 8.2892252E+16 9.9015622E+28 1.9849264E+28 7.9166358E+28 -8.325925E-01
 9.3006637E+16 8.9882789E+28 1.8955345E+28 7.0927444E+28 -8.405436E-01
 1.0435516E+17 8.1519204E+28 1.8080464E+28 6.3438741E+28 -8.483321E-01
 1.1708842E+17 7.3868757E+28 1.7225239E+28 5.6643519E+28 -8.559828E-01
 1.3137537E+17 6.6878212E+28 1.6390215E+28 5.0487997E+28 -8.635228E-01
 1.4740559E+17 6.0503215E+28 1.5576627E+28 4.4926588E+28 -8.701240E-01
 1.6539179E+17 5.4673850E+28 1.4781989E+28 3.9891861E+28 -8.799759E-01
 1.8557264E+17 4.9363961E+28 1.4008840E+28 3.5355121E+28 -8.873931E-01
 2.0821592E+17 4.4531473E+28 1.3257453E+28 3.1274020E+28 -8.948589E-01
 2.3362211E+17 4.0137095E+28 1.2528039E+28 2.7609056E+28 -9.024224E-01
 2.6212832E+17 3.6151557E+28 1.1822018E+28 2.4329539E+28 -9.083787E-01
 2.9411281E+17 3.2519284E+28 1.1135782E+28 2.1383502E+28 -9.197206E-01
 3.3000000E+17 2.9224308E+28 1.0471903E+28 1.8752405E+28 -9.279348E-01
 3.7026609E+17 2.6237230E+28 9.8303810E+27 1.6406849E+28 -9.365250E-01
 4.1544539E+17 2.3530927E+28 9.2111752E+27 1.4319751E+28 -9.455791E-01
 4.6613739E+17 2.1080421E+28 8.6142082E+27 1.2466213E+28 -9.551951E-01
 5.2301475E+17 1.8864965E+28 8.0399238E+27 1.0825041E+28 -9.644656E-01
 5.8683221E+17 1.6855478E+28 7.4861512E+27 9.3693270E+27 -9.782983E-01
 6.5843656E+17 1.5039199E+28 6.9542783E+27 8.0849212E+27 -9.903272E-01
 7.3877798E+17 1.3398360E+28 6.4441203E+27 6.9542393E+27 -1.003462E+00
 8.2892252E+17 1.1916751E+28 5.9554798E+27 5.9612715E+27 -1.017875E+00
 9.3006637E+17 1.0582123E+28 5.4889879E+27 5.0931349E+27 -1.031702E+00
 1.0435516E+18 9.3737500E+27 5.0420045E+27 4.3317455E+27 -1.053189E+00
 1.1708842E+18 8.2847142E+27 4.6159823E+27 3.6687319E+27 -1.072717E+00
 1.3137537E+18 7.3038884E+27 4.2107098E+27 3.0931787E+27 -1.094468E+00
 1.4740559E+18 6.4212105E+27 3.8259838E+27 2.5952267E+27 -1.118745E+00
 1.6539179E+18 5.6275945E+27 3.4616116E+27 2.1659828E+27 -1.145882E+00
 1.8557264E+18 4.9155986E+27 3.1177635E+27 1.7978351E+27 -1.174928E+00
 2.0821592E+18 4.2751940E+27 2.7930209E+27 1.4821731E+27 -1.212412E+00
 2.3362211E+18 3.7018784E+27 2.4881784E+27 1.2137001E+27 -1.250674E+00
 2.6212832E+18 3.1896350E+27 2.2030784E+27 9.8655664E+26 -1.293623E+00
 2.9411281E+18 2.7330575E+27 1.9375665E+27 7.9549104E+26 -1.341844E+00
 3.3000000E+18 2.3280926E+27 1.6919681E+27 6.3612454E+26 -1.392970E+00
 3.7026609E+18 1.9680297E+27 1.4647145E+27 5.0331516E+26 -1.459372E+00
 4.1544539E+18 1.6505857E+27 1.2565621E+27 3.9402362E+26 -1.527871E+00
 4.6613739E+18 1.3721376E+27 1.0672596E+27 3.0487806E+26 -1.604808E+00
 5.2301475E+18 1.1293751E+27 8.9649494E+26 2.3288021E+26 -1.691189E+00
